'INTERMARCHE';'Gniezno';52,526759;17,597907
'INTERMARCHE';'Wieliczka';49,9920905;20,0428941
'INTERMARCHE';'Lublin';51,2814769;22,572477
'INTERMARCHE';'Kêty';49,877398;19,218678
'INTERMARCHE';'Warszawa';52,1561893;21,033607
'INTERMARCHE';'Skawina';49,9758551;19,8183001
'INTERMARCHE';'E³k';53,8228202;22,3589297
'INTERMARCHE';'Szczecinek';53,7108312;16,6915159
'INTERMARCHE';'Lubin';51,4060125;16,1483533
'INTERMARCHE';'Tomaszów Mazowiecki';51,5329501;20,0056492
'INTERMARCHE';'Katowice';50,1994641;18,9745387
'INTERMARCHE';'Katowice';50,2294041;18,9684393
'INTERMARCHE';'Radomsko';51,0704282;19,4420248
'INTERMARCHE';'Wrzeœnia';52,3244447;17,5578194
'INTERMARCHE';'Strzelce Opolskie';50,5078403;18,3099251
'INTERMARCHE';'Czarnków';52,8963132;16,5500907
'INTERMARCHE';'Bielsko-Bia³a';49,8180474;19,0536592
'INTERMARCHE';'Radzymin';52,4058996;21,1718301
'INTERMARCHE';'Myœlenice';49,8363304;19,9453543
'INTERMARCHE';'Rabka Zdrój';49,6073279;19,947153
'INTERMARCHE';'Œrem';52,0892964;17,0047462
'INTERMARCHE';'Stalowa Wola';50,583406;22,0539001
'INTERMARCHE';'Jelenia Góra';50,9053704;15,7308133
'INTERMARCHE';'Lipno';52,852561;19,1848418
'INTERMARCHE';'Bochnia';49,9663167;20,4173775
'INTERMARCHE';'Wolsztyn';52,1193043;16,1256125
'INTERMARCHE';'Cieszyn';49,743193;18,63853
'INTERMARCHE';'G³ubczyce';50,195505;17,836099
'INTERMARCHE';'Starogard Gdañski';53,963776;18,5301039
'INTERMARCHE';'Dêbno';52,732648;14,7002651
'INTERMARCHE';'Piekary Œl¹skie';50,373715;18,933392
'INTERMARCHE';'Szczecin';53,3704516;14,6652572
'INTERMARCHE';'Trzcianka';53,0389184;16,4681256
'INTERMARCHE';'Grajewo';53,6304252;22,4736785
'INTERMARCHE';'Grójec';51,8705096;20,8798319
'INTERMARCHE';'£ódŸ';51,8174264;19,4349654
'INTERMARCHE';'Olsztyn';53,7313335;20,4913587
'INTERMARCHE';'Wieruszów';51,2924252;18,1567482
'INTERMARCHE';'£ódŸ';51,743942;19,3880519
'INTERMARCHE';'Bukowno';50,267482;19,463766
'INTERMARCHE';'Toruñ';53,0413343;18,5950329
'INTERMARCHE';'Sucha Beskidzka';49,742055;19,592449
'INTERMARCHE';'Skierniewice';51,9533291;20,1620195
'INTERMARCHE';'Wodzis³aw Œl¹ski';50,0536295;18,3813828
'INTERMARCHE';'Pi³a';53,1590489;16,756427
'INTERMARCHE';'Krzeszowice';50,1285952;19,6497088
'INTERMARCHE';'Luboñ';52,347137;16,8799328
'INTERMARCHE';'Be³¿yce';51,1737629;22,295632
'INTERMARCHE';'Toruñ';53,0304849;18,6758119
'INTERMARCHE';'Krynica Zdrój';49,3995807;20,9544075
'INTERMARCHE';'Piekary Œl¹skie';50,3931876;18,9628976
'INTERMARCHE';'Ryki';51,610884;21,951853
'INTERMARCHE';'Kêtrzyn';54,0788601;21,3943918
'INTERMARCHE';'Drawsko Pomorskie';53,532884;15,807467
'INTERMARCHE';'Braniewo';54,3902395;19,8347117
'INTERMARCHE';'Zielona Góra';51,9423004;15,4790047
'INTERMARCHE';'Œwinoujœcie';53,9151123;14,2299656
'INTERMARCHE';'Chodzie¿';52,993101;16,913289
'INTERMARCHE';'Ciechocinek';52,875563;18,772851
'INTERMARCHE';'Paw³owice';49,94851;18,6628951
'INTERMARCHE';'S³upsk';54,455418;16,9891763
'INTERMARCHE';'Przeworsk';50,0681329;22,4906177
'INTERMARCHE';'Bia³a Podlaska';52,0371891;23,1136698
'INTERMARCHE';'Bystrzyca K³odzka';50,303122;16,638344
'INTERMARCHE';'Nisko';50,522336;22,133199
'INTERMARCHE';'Tomaszów Lubelski';50,4368032;23,4226642
'INTERMARCHE';'Ciechanów';52,8713982;20,6014929
'INTERMARCHE';'Zielona Góra';51,9395439;15,5576658
'INTERMARCHE';'Czerwionka-Leszczyny';50,1462335;18,598305
'INTERMARCHE';'Ozorków';51,9549293;19,2849111
'INTERMARCHE';'Ruda Œl¹ska';50,2692708;18,8819468
'INTERMARCHE';'Stare Miasto';52,183865;18,2280158
'INTERMARCHE';'Miechów';50,3597762;20,0427515
'INTERMARCHE';'Œwidnica';50,8398651;16,4966991
'INTERMARCHE';'Bytom';50,3379379;18,9011755
'INTERMARCHE';'Ruda Œl¹ska';50,2424009;18,8460206
'INTERMARCHE';'Gryfino';53,265548;14,4959573
'INTERMARCHE';'Z³ocieniec';53,532122;16,017661
'INTERMARCHE';'Dar³owo';54,4177262;16,4161173
'INTERMARCHE';'Legnica';51,2094013;16,1869384
'INTERMARCHE';'Brzeszcze';49,9842627;19,1555738
'INTERMARCHE';'Mor¹g';53,9160398;19,9279338
'INTERMARCHE';'Zamoœæ';50,7268629;23,2618622
'INTERMARCHE';'Leszno';51,8275065;16,6001114
'INTERMARCHE';'Œwiebodzin';52,2392652;15,5394112
'INTERMARCHE';'Trzebinia';50,1603718;19,4674585
'INTERMARCHE';'Rawa Mazowiecka';51,7658803;20,2623091
'INTERMARCHE';'Mogilno';52,6616509;17,959605
'INTERMARCHE';'Chojnów';51,269678;15,947012
'INTERMARCHE';'Zb¹szyñ';52,256294;15,912307
'INTERMARCHE';'Kwidzyn';53,7349399;18,9438227
'INTERMARCHE';'Trzebnica';51,3028988;17,0575446
'INTERMARCHE';'Œroda Wielkopolska';52,2331534;17,2673026
'INTERMARCHE';'Gubin';51,9514329;14,7449641
'INTERMARCHE';'Szprotawa';51,567344;15,54736
'INTERMARCHE';'Wa³brzych';50,7663901;16,2661063
'INTERMARCHE';'Che³mno';53,345197;18,419356
'INTERMARCHE';'S³upca';52,2955922;17,8745962
'INTERMARCHE';'Nowogard';53,666264;15,119876
'INTERMARCHE';'W¹brzeŸno';53,2799491;18,9521009
'INTERMARCHE';'Wa³cz';53,277239;16,47759
'INTERMARCHE';'Oborniki Œl¹skie';51,2958896;16,9093723
'INTERMARCHE';'Pabianice';51,654813;19,3887082
'INTERMARCHE';'Kamieñ Pomorski';53,969892;14,767714
'INTERMARCHE';'Sanok';49,5620731;22,1913475
'INTERMARCHE';'£ódŸ';51,7537698;19,528356
'INTERMARCHE';'Dêblin';51,5473549;21,8410016
'INTERMARCHE';'B³onie';52,198555;20,6173916
'INTERMARCHE';'Krosno';49,6842867;21,7734673
'INTERMARCHE';'Pszczyna';49,968227;18,9507522
'INTERMARCHE';'Kolbuszowa';50,246949;21,766536
'INTERMARCHE';'Œroda Œl¹ska';51,1640285;16,5863806
'INTERMARCHE';'Chojna';52,963003;14,430838
'INTERMARCHE';'Szczytno';53,55932;21,00838
'INTERMARCHE';'Brodnica';53,2389839;19,393922
'INTERMARCHE';'Golub-Dobrzyñ';53,1036691;19,0524689
'INTERMARCHE';'Wrzeœnia';52,32034;17,580079
'INTERMARCHE';'Myœlibórz';52,9238101;14,8771866
'INTERMARCHE';'Gostyñ';51,88078;17,00881
'INTERMARCHE';'G³ucho³azy';50,32007;17,38865
'INTERMARCHE';'Ostrzeszów';51,4337963;17,9243427
'INTERMARCHE';'Pajêczno';51,147429;18,991918
'INTERMARCHE';'Police';53,5515803;14,5684656
'INTERMARCHE';'Wo³ów';51,3335208;16,656929
'INTERMARCHE';'Ko³obrzeg';54,1711097;15,5706306
'INTERMARCHE';'Sulêcin';52,439839;15,120608
'INTERMARCHE';'Dzia³dowo';53,243698;20,191339
'INTERMARCHE';'Jawor';51,0574562;16,1889431
'INTERMARCHE';'Pu³tusk';52,7011932;21,0778702
'INTERMARCHE';'Libi¹¿';50,1070803;19,3328445
'INTERMARCHE';'D¹browa Górnicza';50,34157;19,2417373
'INTERMARCHE';'Miêdzychód';52,5987307;15,8908721
'INTERMARCHE';'Lwówek Œl¹ski';51,112542;15,574362
'INTERMARCHE';'M³awa';53,1091563;20,3785831
'INTERMARCHE';'Skwierzyna';52,592977;15,493594
'INTERMARCHE';'Gdañsk';54,4231067;18,5640197
'INTERMARCHE';'I³awa';53,5959811;19,5684104
'INTERMARCHE';'Polanica Zdrój';50,4090593;16,5153461
'INTERMARCHE';'Lubsko';51,781835;14,985312
'INTERMARCHE';'Brzeziny';51,8041962;19,7638353
'INTERMARCHE';'Kruszwica';52,677234;18,340151
'INTERMARCHE';'Puck';54,7182259;18,3918916
'INTERMARCHE';'Boles³awiec';51,2599981;15,5934299
'INTERMARCHE';'Chybie';49,8899273;18,8115066
'INTERMARCHE';'Polkowice';51,5097756;16,0805584
'INTERMARCHE';'Wschowa';51,81418;16,307819
'INTERMARCHE';'Gorzów Wielkopolski';52,7509985;15,226168
'INTERMARCHE';'G³ogów';51,6458919;16,1103667
'INTERMARCHE';'Œwidwin';53,770084;15,786696
'INTERMARCHE';'Gryfice';53,914701;15,212319
'INTERMARCHE';'Andrychów';49,8615593;19,3511269
'INTERMARCHE';'Oborniki';52,6466449;16,8162926
'INTERMARCHE';'£owicz';52,0994768;19,9213296
'INTERMARCHE';'Choszczno';53,16982;15,428059
'INTERMARCHE';'Brzesko';49,9650229;20,6016163
'INTERMARCHE';'Zb¹szynek';52,2427942;15,8114746
'INTERMARCHE';'Brzeg Dolny';51,2657834;16,7072694
'INTERMARCHE';'Pi³a';53,1482693;16,7185949
'INTERMARCHE';'Gorzów Wielkopolski';52,7419639;15,2547289
'INTERMARCHE';'S³awno';54,3572717;16,6740761
'INTERMARCHE';'Bia³ogard';54,011966;15,956702
'INTERMARCHE';'Nowy Tomyœl';52,3170889;16,1346307
'INTERMARCHE';'Strzegom';50,9666702;16,3443118
'INTERMARCHE';'Nowa Sól';51,804226;15,701802
'INTERMARCHE';'Kêdzierzyn KoŸle';50,3414442;18,1345837
'INTERMARCHE';'Rzeszów';50,0358494;21,9968268
'INTERMARCHE';'Radlin';50,0471775;18,4882133
'INTERMARCHE';'Wejherowo';54,6076683;18,2227074
'INTERMARCHE';'Ostróda';53,6882767;19,9852573
'INTERMARCHE';'Sulechów';52,0759096;15,6095475
'INTERMARCHE';'Œrem';52,09488;17,02687
'INTERMARCHE';'Lubañ';51,1240006;15,2869821
'INTERMARCHE';'Konin';52,2334003;18,2037627
'INTERMARCHE';'Zielona Góra';51,9063526;15,507689
'INTERMARCHE';'Opalenica';52,3046856;16,4079141
'INTERMARCHE';'Gi¿ycko';54,045698;21,7831923
'INTERMARCHE';'Malbork';54,0234712;19,040808
'INTERMARCHE';'Góra';51,6741131;16,5406639
'INTERMARCHE';'Turek';52,017309;18,506894
'INTERMARCHE';'Knurów';50,2334692;18,64675
'INTERMARCHE';'Strumieñ';49,9145111;18,751347
'INTERMARCHE';'Poznañ';52,451677;16,928968
'INTERMARCHE';'Ostrów Wielkopolski';51,57451;17,68386
'INTERMARCHE';'Zduñska Wola';51,6077996;18,9187199
'INTERMARCHE';'Strzelce Krajeñskie';52,878581;15,527045
'INTERMARCHE';'Trzebiatów';54,0611912;15,2647391
'INTERMARCHE';'Drezdenko';52,82958;15,828624
'INTERMARCHE';'Kostrzyn n/Odr¹';52,5863292;14,6470183
'INTERMARCHE';'Jelcz Laskowice';51,0355195;17,3397399
'INTERMARCHE';'Dzier¿oniów';50,7334375;16,6527709
'INTERMARCHE';'Nowa Ruda';50,5438576;16,5530353
'INTERMARCHE';'Tczew';54,0929038;18,7609455
'INTERMARCHE';'Jarocin';51,9724492;17,5019414
'INTERMARCHE';'Aleksandrów £ódzki';51,8113412;19,3169275
'INTERMARCHE';'Œwiebodzice';50,8624625;16,3089186
'INTERMARCHE';'Kêpno';51,281511;17,98658
'INTERMARCHE';'Namys³ów';51,075506;17,725453
'INTERMARCHE';'Szczecin';53,4513026;14,5390243
'INTERMARCHE';'Nowy S¹cz';49,6138997;20,704122
'INTERMARCHE';'Lêbork';54,5296451;17,753568
'INTERMARCHE';'Brzeg';50,8639255;17,4601636
'INTERMARCHE';'W¹growiec';52,813861;17,211552
'INTERMARCHE';'Goleniów';53,5611076;14,8320042
'INTERMARCHE';'O³awa';50,9520883;17,2772829
'INTERMARCHE';'Kamienna Góra';50,784562;16,0319222
'INTERMARCHE';'Grodzisk Wielkopolski';52,231993;16,35349
'INTERMARCHE';'Œwidnica';50,8421873;16,4642232
'INTERMARCHE';'Wieluñ';51,222679;18,575877
'INTERMARCHE';'Gorzów Wielkopolski';52,73909;15,2190251
'INTERMARCHE';'Bielawa';50,6828082;16,6197916
'INTERMARCHE';'Miêdzyrzecz';52,443263;15,567032
'INTERMARCHE';'Oleœnica';51,2114252;17,395087
'INTERMARCHE';'Szczecinek';53,722755;16,677788
'INTERMARCHE';'Kluczbork';50,982127;18,218191
'INTERMARCHE';'Grudzi¹dz';53,4851573;18,7629123
'INTERMARCHE';'S³ubice';52,3492328;14,5660737
'INTERMARCHE';'Rawicz';51,603543;16,863163
'INTERMARCHE';'Gryfino';53,252769;14,49494
'INTERMARCHE';'Nowy Tomyœl';52,320487;16,121306
'INTERMARCHE';'Swarzêdz-Jasin';52,4057338;17,0982802
'INTERMARCHE';'Bydgoszcz';53,1050133;18,0292027
'INTERMARCHE';'Gdañsk';54,3898297;18,6100947
'INTERMARCHE';'Koœcian';52,07498;16,623084
'INTERMARCHE';'Ostrów Wielkopolski';51,6438916;17,8301537
'INTERMARCHE';'Krotoszyn';51,700852;17,443894
'INTERMARCHE';'¯ary';51,6433236;15,1309549
'INTERMARCHE';'Zielona Góra';51,92874;15,4881697
'INTERMARCHE';'Zielona Góra';51,9607823;15,4970877
